Date,Open,High,Low,Close,Adj Close,Volume
2018-01-26,4228.140137,4285.580078,4224.359863,4285.580078,4285.580078,0
2018-01-29,4263.430176,4283.009766,4228.569824,4257.240234,4257.240234,0
2018-01-30,4204.850098,4229.640137,4190.729980,4200.540039,4200.540039,0
2018-01-31,4229.959961,4248.209961,4205.799805,4227.399902,4227.399902,0
2018-02-01,4192.790039,4245.850098,4183.040039,4199.290039,4199.290039,0
2018-02-02,4155.620117,4162.560059,4090.600098,4090.899902,4090.899902,0
2018-02-05,4049.020020,4133.209961,3932.489990,3932.679932,3932.679932,0
2018-02-06,3870.219971,4043.219971,3862.949951,4039.870117,4039.870117,0
2018-02-07,4005.989990,4062.489990,3969.629883,3969.629883,3969.629883,0
2018-02-08,3969.590088,3979.770020,3804.540039,3804.659912,3804.659912,0
2018-02-09,3865.090088,3916.189941,3741.540039,3890.260010,3890.260010,0
2018-02-12,3928.360107,3987.050049,3906.600098,3963.350098,3963.350098,0
2018-02-13,3937.610107,3981.090088,3934.020020,3974.340088,3974.340088,0
2018-02-14,3955.989990,4066.439941,3955.989990,4060.250000,4060.250000,0
2018-02-15,4094.100098,4136.859863,4044.409912,4136.479980,4136.479980,0
2018-02-16,4125.120117,4175.750000,4124.660156,4131.970215,4131.970215,0
2018-02-20,4115.390137,4203.750000,4115.149902,4172.779785,4172.779785,0
2018-02-21,4185.319824,4218.350098,4141.850098,4142.500000,4142.500000,0
2018-02-22,4163.979980,4174.830078,4122.620117,4131.740234,4131.740234,0
2018-02-23,4166.160156,4217.569824,4153.750000,4217.350098,4217.350098,0
2018-02-26,4240.049805,4277.859863,4230.830078,4276.640137,4276.640137,0
2018-02-27,4277.979980,4307.029785,4237.209961,4237.209961,4237.209961,0
2018-02-28,4262.450195,4281.180176,4211.379883,4211.379883,4211.379883,0
2018-03-01,4217.810059,4230.939941,4114.669922,4153.209961,4153.209961,0
2018-03-02,4104.270020,4223.250000,4101.479980,4216.569824,4216.569824,0
2018-03-05,4190.100098,4286.680176,4190.100098,4268.169922,4268.169922,0
2018-03-06,4296.620117,4326.149902,4284.959961,4318.859863,4318.859863,0
2018-03-07,4299.839844,4363.950195,4299.839844,4358.439941,4358.439941,0
2018-03-08,4376.069824,4385.979980,4352.589844,4376.470215,4376.470215,0
2018-03-09,4406.620117,4464.399902,4406.250000,4464.399902,4464.399902,0
2018-03-12,4484.959961,4515.910156,4476.649902,4496.589844,4496.589844,0
2018-03-13,4526.379883,4544.459961,4424.149902,4437.799805,4437.799805,0
2018-03-14,4458.600098,4462.189941,4411.259766,4437.950195,4437.950195,0
2018-03-15,4449.229980,4468.970215,4424.160156,4442.479980,4442.479980,0
2018-03-16,4462.049805,4472.089844,4438.799805,4447.240234,4447.240234,0
2018-03-19,4404.040039,4412.640137,4308.069824,4361.419922,4361.419922,0
2018-03-20,4365.709961,4391.970215,4357.700195,4377.729980,4377.729980,0
2018-03-21,4368.819824,4427.950195,4360.500000,4377.209961,4377.209961,0
2018-03-22,4309.459961,4349.709961,4256.160156,4257.520020,4257.520020,0
2018-03-23,4247.680176,4266.169922,4121.870117,4121.870117,4121.870117,0
2018-03-26,4212.330078,4275.120117,4152.649902,4272.839844,4272.839844,0
2018-03-27,4301.640137,4301.640137,4103.350098,4132.430176,4132.430176,0
2018-03-28,4120.770020,4151.330078,4061.500000,4077.139893,4077.139893,0
2018-03-29,4109.890137,4190.209961,4074.590088,4148.759766,4148.759766,0
2018-04-02,4120.529785,4148.930176,3988.939941,4029.189941,4029.189941,0
2018-04-03,4068.679932,4090.070068,4019.169922,4080.510010,4080.510010,0
2018-04-04,3985.649902,4149.689941,3985.649902,4139.379883,4139.379883,0
2018-04-05,4168.229980,4178.620117,4093.350098,4120.660156,4120.660156,0
2018-04-06,4066.159912,4110.169922,3993.939941,4012.750000,4012.750000,0
2018-04-09,4048.500000,4135.529785,4039.699951,4041.739990,4041.739990,0
2018-04-10,4132.649902,4170.500000,4099.529785,4150.189941,4150.189941,0
2018-04-11,4120.390137,4178.939941,4120.229980,4141.830078,4141.830078,0
2018-04-12,4166.299805,4214.750000,4160.819824,4201.580078,4201.580078,0
2018-04-13,4232.930176,4232.930176,4153.819824,4173.620117,4173.620117,0
2018-04-16,4197.669922,4217.390137,4166.990234,4198.939941,4198.939941,0
2018-04-17,4232.649902,4294.120117,4228.419922,4283.040039,4283.040039,0
2018-04-18,4260.790039,4277.520020,4225.890137,4262.939941,4262.939941,0
2018-04-19,4209.580078,4227.109863,4148.970215,4160.819824,4160.819824,0
2018-04-20,4151.069824,4159.990234,4094.290039,4111.990234,4111.990234,0
2018-04-23,4126.629883,4140.129883,4065.530029,4079.879883,4079.879883,0
2018-04-24,4124.439941,4149.169922,4008.870117,4039.340088,4039.340088,0
2018-04-25,4036.790039,4045.300049,3968.379883,4030.060059,4030.060059,0
2018-04-26,4095.290039,4126.259766,4078.260010,4116.379883,4116.379883,0
2018-04-27,4152.529785,4153.750000,4076.860107,4100.759766,4100.759766,0
2018-04-30,4110.649902,4128.339844,4056.209961,4072.929932,4072.929932,0
2018-05-01,4050.870117,4120.430176,4043.250000,4117.950195,4117.950195,0
2018-05-02,4113.000000,4129.180176,4079.570068,4091.120117,4091.120117,0
2018-05-03,4058.699951,4121.359863,4029.419922,4106.779785,4106.779785,0
2018-05-04,4080.340088,4191.049805,4071.860107,4181.459961,4181.459961,0
2018-05-07,4193.720215,4229.339844,4189.470215,4212.490234,4212.490234,0
2018-05-08,4207.229980,4236.600098,4193.220215,4235.180176,4235.180176,0
2018-05-09,4246.189941,4289.910156,4230.439941,4286.740234,4286.740234,0
2018-05-10,4307.859863,4351.330078,4307.259766,4348.750000,4348.750000,0
2018-05-11,4299.339844,4313.350098,4280.870117,4290.410156,4290.410156,0
2018-05-14,4329.439941,4356.149902,4303.810059,4311.649902,4311.649902,0
2018-05-15,4283.479980,4286.169922,4251.879883,4278.569824,4278.569824,0
2018-05-16,4283.009766,4324.950195,4280.660156,4320.339844,4320.339844,0
2018-05-17,4296.129883,4324.689941,4268.759766,4295.939941,4295.939941,0
2018-05-18,4259.819824,4275.620117,4244.810059,4249.560059,4249.560059,0
2018-05-21,4296.810059,4304.120117,4242.229980,4266.609863,4266.609863,0
2018-05-22,4294.319824,4310.430176,4266.669922,4272.649902,4272.649902,0
2018-05-23,4231.500000,4295.279785,4226.629883,4294.919922,4294.919922,0
2018-05-24,4288.799805,4307.299805,4250.339844,4293.689941,4293.689941,0
2018-05-25,4290.120117,4311.319824,4281.450195,4300.439941,4300.439941,0
2018-05-29,4275.680176,4302.080078,4250.049805,4275.060059,4275.060059,0
2018-05-30,4297.299805,4323.700195,4291.390137,4299.540039,4299.540039,0
2018-05-31,4290.770020,4323.479980,4278.729980,4282.470215,4282.470215,0
2018-06-01,4309.200195,4363.270020,4303.500000,4363.020020,4363.020020,0
2018-06-04,4367.060059,4395.399902,4354.439941,4393.700195,4393.700195,0
2018-06-05,4410.839844,4427.439941,4394.750000,4417.020020,4417.020020,0
2018-06-06,4424.640137,4439.790039,4402.370117,4439.229980,4439.229980,0
2018-06-07,4432.839844,4432.859863,4350.700195,4383.990234,4383.990234,0
2018-06-08,4352.419922,4384.560059,4338.100098,4378.450195,4378.450195,0
2018-06-11,4378.600098,4396.890137,4374.399902,4384.830078,4384.830078,0
2018-06-12,4392.830078,4411.209961,4376.399902,4406.479980,4406.479980,0
2018-06-13,4411.450195,4438.959961,4390.290039,4398.990234,4398.990234,0
2018-06-14,4412.040039,4441.589844,4412.029785,4429.149902,4429.149902,0
2018-06-15,4400.180176,4419.299805,4375.240234,4418.359863,4418.359863,0
2018-06-18,4372.919922,4409.569824,4356.830078,4404.600098,4404.600098,0
2018-06-19,4334.399902,4369.640137,4310.979980,4368.540039,4368.540039,0
2018-06-20,4385.759766,4398.149902,4368.870117,4382.250000,4382.250000,0
2018-06-21,4401.060059,4409.830078,4336.609863,4342.000000,4342.000000,0
2018-06-22,4354.910156,4354.959961,4297.790039,4309.569824,4309.569824,0
2018-06-25,4256.109863,4256.109863,4161.029785,4202.270020,4202.270020,0
2018-06-26,4220.970215,4246.450195,4204.859863,4224.310059,4224.310059,0
2018-06-27,4241.629883,4251.410156,4138.080078,4139.040039,4139.040039,0
2018-06-28,4128.799805,4186.500000,4121.200195,4175.660156,4175.660156,0
2018-06-29,4200.740234,4231.850098,4192.089844,4193.319824,4193.319824,0
2018-07-02,4148.910156,4230.850098,4138.200195,4229.620117,4229.620117,0
2018-07-03,4246.729980,4247.810059,4175.799805,4178.600098,4178.600098,0
2018-07-05,4214.819824,4253.850098,4201.830078,4252.830078,4252.830078,0
2018-07-06,4253.060059,4310.549805,4246.149902,4303.979980,4303.979980,0
2018-07-09,4332.209961,4335.990234,4294.689941,4335.390137,4335.390137,0
2018-07-10,4340.419922,4356.589844,4332.879883,4349.839844,4349.839844,0
2018-07-11,4300.180176,4327.609863,4291.259766,4297.720215,4297.720215,0
2018-07-12,4331.939941,4394.640137,4329.709961,4393.410156,4393.410156,0
2018-07-13,4394.459961,4400.229980,4372.399902,4381.930176,4381.930176,0
2018-07-16,4382.879883,4391.350098,4365.430176,4371.970215,4371.970215,0
2018-07-17,4341.359863,4414.950195,4337.029785,4411.419922,4411.419922,0
2018-07-18,4423.899902,4432.950195,4409.970215,4429.390137,4429.390137,0
2018-07-19,4413.250000,4424.729980,4390.060059,4399.870117,4399.870117,0
2018-07-20,4401.620117,4406.870117,4380.069824,4382.810059,4382.810059,0
2018-07-23,4365.709961,4388.709961,4330.939941,4385.189941,4385.189941,0
2018-07-24,4415.129883,4434.439941,4353.600098,4360.370117,4360.370117,0
2018-07-25,4366.100098,4414.859863,4349.890137,4414.500000,4414.500000,0
2018-07-26,4404.990234,4434.830078,4396.470215,4423.080078,4423.080078,0
2018-07-27,4433.919922,4439.620117,4338.080078,4369.609863,4369.609863,0
2018-07-30,4367.709961,4373.529785,4278.979980,4300.529785,4300.529785,0
2018-07-31,4325.770020,4353.549805,4300.399902,4322.720215,4322.720215,0
2018-08-01,4318.029785,4346.319824,4300.470215,4315.100098,4315.100098,0
2018-08-02,4267.270020,4358.140137,4267.270020,4354.859863,4354.859863,0
2018-08-03,4352.700195,4368.479980,4329.770020,4368.479980,4368.479980,0
2018-08-06,4356.419922,4394.299805,4352.330078,4393.950195,4393.950195,0
2018-08-07,4401.890137,4417.640137,4393.669922,4404.080078,4404.080078,0
2018-08-08,4403.020020,4419.339844,4386.319824,4406.970215,4406.970215,0
2018-08-09,4387.649902,4392.299805,4363.209961,4364.629883,4364.629883,0
2018-08-10,4308.649902,4323.370117,4289.470215,4303.819824,4303.819824,0
2018-08-13,4312.540039,4331.669922,4288.680176,4292.959961,4292.959961,0
2018-08-14,4306.740234,4310.609863,4278.790039,4297.060059,4297.060059,0
2018-08-15,4254.120117,4273.439941,4210.109863,4244.350098,4244.350098,0
2018-08-16,4284.759766,4288.600098,4251.939941,4260.479980,4260.479980,0
2018-08-17,4229.649902,4265.529785,4206.890137,4257.109863,4257.109863,0
2018-08-20,4266.589844,4275.240234,4230.720215,4259.250000,4259.250000,0
2018-08-21,4275.200195,4317.100098,4273.689941,4298.359863,4298.359863,0
2018-08-22,4282.270020,4320.200195,4277.000000,4316.339844,4316.339844,0
2018-08-23,4319.220215,4352.419922,4314.100098,4320.470215,4320.470215,0
2018-08-24,4356.649902,4384.830078,4353.080078,4383.459961,4383.459961,0
2018-08-27,4410.160156,4434.410156,4397.529785,4424.000000,4424.000000,0
2018-08-28,4437.350098,4443.000000,4410.029785,4435.549805,4435.549805,0
2018-08-29,4436.410156,4456.879883,4430.830078,4450.890137,4450.890137,0
2018-08-30,4437.770020,4442.890137,4406.450195,4413.410156,4413.410156,0
2018-08-31,4403.270020,4427.339844,4403.049805,4422.299805,4422.299805,0
2018-09-04,4391.250000,4399.250000,4359.879883,4396.799805,4396.799805,0
2018-09-05,4378.930176,4381.689941,4314.859863,4339.439941,4339.439941,0
2018-09-06,4332.709961,4337.540039,4265.290039,4280.209961,4280.209961,0
2018-09-07,4256.750000,4302.939941,4250.629883,4264.200195,4264.200195,0
2018-09-10,4286.490234,4288.870117,4260.529785,4281.419922,4281.419922,0
2018-09-11,4252.890137,4285.569824,4239.930176,4271.700195,4271.700195,0
2018-09-12,4229.700195,4242.919922,4184.990234,4241.729980,4241.729980,0
2018-09-13,4281.750000,4314.819824,4273.040039,4297.470215,4297.470215,0
2018-09-14,4310.240234,4330.779785,4287.609863,4307.120117,4307.120117,0
2018-09-17,4294.680176,4300.220215,4241.979980,4245.600098,4245.600098,0
2018-09-18,4251.939941,4302.750000,4251.089844,4278.779785,4278.779785,0
2018-09-19,4285.060059,4295.359863,4256.299805,4277.580078,4277.580078,0
2018-09-20,4305.589844,4344.879883,4303.799805,4332.810059,4332.810059,0
2018-09-21,4336.799805,4348.640137,4311.220215,4317.870117,4317.870117,0
2018-09-24,4297.879883,4332.660156,4284.529785,4329.009766,4329.009766,0
2018-09-25,4326.779785,4327.009766,4294.890137,4305.149902,4305.149902,0
2018-09-26,4297.529785,4330.990234,4281.890137,4285.890137,4285.890137,0
2018-09-27,4298.149902,4321.959961,4295.160156,4304.490234,4304.490234,0
2018-09-28,4295.509766,4332.680176,4288.500000,4325.689941,4325.689941,0
2018-10-01,4342.450195,4360.200195,4316.220215,4324.839844,4324.839844,0
2018-10-02,4313.319824,4352.189941,4305.589844,4310.799805,4310.799805,0
2018-10-03,4332.759766,4349.589844,4313.979980,4328.770020,4328.770020,0
2018-10-04,4302.089844,4304.689941,4207.279785,4241.729980,4241.729980,0
2018-10-05,4239.129883,4255.020020,4144.100098,4179.740234,4179.740234,0
2018-10-08,4153.919922,4173.979980,4086.939941,4127.250000,4127.250000,0
2018-10-09,4123.870117,4135.890137,4096.279785,4111.470215,4111.470215,0
2018-10-10,4064.159912,4071.120117,3950.979980,3951.389893,3951.389893,0
2018-10-11,3953.500000,4020.419922,3890.179932,3919.649902,3919.649902,0
2018-10-12,4017.469971,4026.520020,3939.659912,4005.310059,4005.310059,0
2018-10-15,3980.689941,4003.050049,3951.750000,3963.090088,3963.090088,0
2018-10-16,4012.979980,4092.550049,4009.620117,4085.100098,4085.100098,0
2018-10-17,4108.950195,4112.299805,4049.260010,4082.260010,4082.260010,0
2018-10-18,4058.989990,4059.409912,3971.719971,3988.739990,3988.739990,0
2018-10-19,4017.580078,4043.530029,3951.250000,3960.750000,3960.750000,0
2018-10-22,3988.500000,4004.399902,3951.780029,3983.080078,3983.080078,0
2018-10-23,3898.110107,4005.209961,3873.590088,3986.300049,3986.300049,0
2018-10-24,3945.889893,3955.469971,3769.989990,3772.889893,3772.889893,0
2018-10-25,3832.959961,3919.149902,3831.159912,3893.429932,3893.429932,0
2018-10-26,3751.209961,3857.379883,3727.699951,3792.570068,3792.570068,0
2018-10-29,3867.649902,3869.909912,3673.199951,3739.989990,3739.989990,0
2018-10-30,3741.330078,3818.070068,3733.469971,3815.669922,3815.669922,0
2018-10-31,3875.110107,3925.699951,3863.840088,3899.090088,3899.090088,0
2018-11-01,3906.659912,4015.090088,3890.959961,4011.989990,4011.989990,0
2018-11-02,4019.050049,4030.979980,3935.169922,3970.929932,3970.929932,0
2018-11-05,3966.100098,3971.709961,3907.389893,3956.669922,3956.669922,0
2018-11-06,3957.530029,4011.600098,3957.270020,4009.600098,4009.600098,0
2018-11-07,4053.669922,4090.000000,4032.340088,4085.770020,4085.770020,0
2018-11-08,4060.719971,4098.229980,4055.580078,4075.120117,4075.120117,0
2018-11-09,4025.570068,4031.489990,3952.379883,3992.139893,3992.139893,0
2018-11-12,3944.580078,3945.310059,3843.709961,3852.899902,3852.899902,0
2018-11-13,3882.870117,3945.689941,3868.629883,3882.840088,3882.840088,0
2018-11-14,3927.439941,3948.570068,3852.149902,3876.929932,3876.929932,0
2018-11-15,3871.370117,4005.969971,3871.010010,3993.689941,3993.689941,0
2018-11-16,3923.939941,3997.040039,3920.000000,3977.270020,3977.270020,0
2018-11-19,3956.790039,3966.850098,3819.929932,3826.699951,3826.699951,0
2018-11-20,3739.570068,3846.820068,3733.520020,3798.909912,3798.909912,0
